---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (87 , 68)          1                  
              (87 , 89)          1                  
              (87 , 96)          9                  
              (88 , 19)          2                  
              (88 , 40)          1                  
              (88 , 54)          2                  
              (88 , 73)          1                  
              (88 , 87)          1                  
              (88 , 98)          2                  
              (89 , 14)          3                  
              (89 , 21)          1                  
              (89 , 24)          3                  
              (89 , 28)          1                  
              (89 , 30)          1                  
              (89 , 32)          1                  
              (89 , 43)          4                  
              (89 , 69)          1                  
              (89 , 75)          1                  
              (89 , 78)          3                  
              (89 , 92)          2                  
              (90 , 7)          3                  
              (90 , 41)          1                  
              (90 , 67)          1                  
              (90 , 83)          2                  
              (90 , 86)          7                  
              (91 , 0)          1                  
              (91 , 10)          3                  
              (91 , 15)          4                  
              (91 , 30)          1                  
              (91 , 36)          6                  
              (91 , 52)          1                  
              (91 , 62)          5                  
              (91 , 71)          10                  
              (91 , 76)          1                  
              (91 , 81)          1                  
              (92 , 3)          1                  
              (92 , 17)          1                  
              (92 , 23)          8                  
              (92 , 83)          2                  
              (92 , 90)          1                  
              (92 , 92)          2                  
              (93 , 7)          2                  
              (93 , 28)          1                  
              (93 , 31)          3                  
              (93 , 42)          6                  
              (93 , 49)          1                  
              (93 , 54)          2                  
              (93 , 60)          2                  
              (93 , 76)          1                  
              (94 , 1)          1                  
              (94 , 47)          8                  
              (94 , 72)          12                  
              (94 , 89)          1                  
              (95 , 5)          2                  
              (95 , 26)          2                  
              (95 , 32)          4                  
              (95 , 35)          1                  
              (95 , 49)          1                  
              (95 , 65)          1                  
              (95 , 82)          1                  
              (95 , 93)          5                  
              (95 , 97)          1                  
              (96 , 14)          3                  
              (96 , 19)          4                  
              (96 , 22)          2                  
              (96 , 30)          1                  
              (96 , 56)          1                  
              (96 , 63)          2                  
              (96 , 67)          4                  
              (96 , 84)          1                  
              (96 , 88)          1                  
              (97 , 1)          1                  
              (97 , 3)          1                  
              (97 , 36)          2                  
              (97 , 40)          3                  
              (97 , 50)          1                  
              (97 , 54)          1                  
              (97 , 59)          6                  
              (98 , 28)          4                  
              (98 , 66)          2                  
              (98 , 78)          3                  
              (98 , 90)          5                  
              (99 , 1)          1                  
              (99 , 4)          1                  
              (99 , 24)          1                  
              (99 , 32)          1                  
              (99 , 42)          1                  
              (99 , 52)          1                  
              (99 , 74)          1                  
              (99 , 81)          1                  
              (99 , 98)          1                  
---------------------------------------------------
固相颗粒总数 ：  709
